Time_stamp,Irradiance,P1 (kW),Q1 (kvar),P2 (kW),Q2 (kvar),P3 (kW),Q3 (kvar)
07-10 15:00,771,-1905.71,174.982,-2055.07,132.156,-1996.93,155.485
07-10 16:00,706,-3288.96,626.673,-3440.6,575.436,-3394.92,634.839
07-10 17:00,601,-1348.81,90.2166,-1503.25,44.6668,-1439.42,61.3788
07-10 18:00,474,566.45,46.4913,375.719,-35.2504,460.835,-15.6556
07-10 19:00,0,697.818,122.35,461.817,20.7179,567.95,43.3282
07-10 20:00,0,595.086,60.2809,394.016,-23.3692,484.201,-5.45904
07-10 21:00,0,452.739,-24.2944,300.115,-83.7909,368.357,-72.1992
07-10 22:00,0,383.061,-61.6885,254.649,-112.84,311.758,-101.116
07-10 23:00,0,317.14,-96.5102,211.443,-140.276,258.501,-131.325
07-11 0:00,0,200.837,-159.722,134.397,-185.396,163.85,-181.134
07-11 1:00,0,94.8051,-216.12,64.2821,-229.166,77.5426,-225.769
07-11 2:00,0,70.0659,-229.937,47.8763,-239.336,57.4508,-236.874
07-11 3:00,0,35.7293,-245.694,25.0762,-250.086,29.5431,-248.914
07-11 4:00,0,27.0799,-250.488,19.3378,-253.627,22.5176,-252.778
07-11 5:00,106,69.412,-226.967,47.4231,-236.27,56.9069,-233.834
07-11 6:00,297,-2073.34,77.8142,-2137.1,51.0205,-2121.61,71.4881
07-11 7:00,481,-3329.3,576.966,-3445.57,529.921,-3398.62,585.455
07-11 8:00,630,-4731.03,1228.45,-4812.88,1152.13,-4791.98,1279.81
07-11 9:00,664,-5648.91,1693.8,-5648.03,1574.58,-5663.83,1779.88
07-11 10:00,614,-6739.54,2544.61,-6704.11,2358.71,-6701.41,2669.61
07-11 11:00,610,-6743.3,2545.08,-6722.23,2375.96,-6716.76,2681.33
07-11 12:00,517,-6830.31,2657.3,-6821.93,2491.36,-6816.78,2814.32
07-11 13:00,352,-5186.84,1438.67,-5240.05,1357.87,-5258.54,1532.03
07-11 14:00,266,-5797.01,1870.66,-5841.88,1765.74,-5843.79,1983.56
07-11 15:00,274,-4790.23,1229.72,-4850.42,1153.81,-4869.04,1302.67
07-11 16:00,351,-3365,557.669,-3458.74,512.035,-3448.22,575.106
07-11 17:00,420,280.06,-114.468,186.409,-149.338,227.862,-141.806
07-11 18:00,492,308.282,-98.2241,205.036,-137.581,250.755,-128.893
07-11 19:00,0,430.586,-30.488,285.877,-89.5701,350.187,-75.8076
07-11 20:00,0,367.872,-67.113,244.465,-115.944,299.233,-104.824
07-11 21:00,0,297.057,-108.093,197.64,-145.595,241.66,-137.409
07-11 22:00,0,234.796,-143.791,156.5,-171.497,191.111,-165.843
07-11 23:00,0,167.418,-178.663,112.218,-199.264,136.617,-196.338
07-12 0:00,0,84.9697,-221.618,57.7668,-233.207,69.5622,-230.183
07-12 1:00,0,29.8189,-248.971,21.155,-252.506,24.7423,-251.554
07-12 2:00,0,34.563,-246.341,24.3024,-250.564,28.5956,-249.435
07-12 3:00,0,54.2219,-235.424,37.3451,-242.506,44.5654,-240.641
07-12 4:00,0,70.3255,-226.458,48.029,-235.895,57.6492,-233.425
07-12 5:00,214,62.8942,-230.598,43.0986,-238.947,51.6111,-236.757
07-12 6:00,535,-1785.39,-80.7826,-1786.72,-90.7241,-1792.99,-78.8565
07-12 7:00,705,-3106.77,353.647,-3155.18,317.757,-3150.85,365.432
07-12 8:00,804,-4544.47,1017.63,-4592.26,951.733,-4600.95,1070.86
07-12 9:00,863,-5554.42,1548.05,-5537.54,1441.32,-5573.15,1640.03
07-12 10:00,8.97E+02,-6.70E+03,2.44E+03,-6.66E+03,2.26E+03,-6.67E+03,2.57E+03
07-12 11:00,9.17E+02,-6.68E+03,2.42E+03,-6.63E+03,2.25E+03,-6.65E+03,2.56E+03
07-12 12:00,9.24E+02,-6.70E+03,2.49E+03,-6.67E+03,2.32E+03,-6.67E+03,2.62E+03
07-12 13:00,9.24E+02,-6.08E+03,2.01E+03,-6.08E+03,1.88E+03,-6.10E+03,2.13E+03
07-12 14:00,909,-5330.52,1511.6,-5353.44,1413.06,-5380.69,1601.91
07-12 15:00,877,-4989.79,1330.57,-5033.14,1244.07,-5042.53,1399.57
07-12 16:00,837,-3379.44,569.566,-3476.55,523.541,-3464.14,587.206
07-12 17:00,768,-2107.35,152.625,-2206.76,119.087,-2173.44,143.091
07-12 18:00,634,396.036,-50.7032,263.082,-104.105,322.138,-91.8009
07-12 19:00,0,473.912,-4.99805,314.515,-71.2473,385.442,-55.6331
07-12 20:00,0,373.069,-64.0897,247.901,-113.761,303.46,-102.423
07-12 21:00,0,287.055,-113.849,191.027,-149.768,233.532,-141.992
07-12 22:00,0,231.752,-145.529,154.487,-172.761,188.638,-167.229
07-12 23:00,0,170.405,-176.973,114.197,-198.028,139.045,-194.984
07-13 0:00,0,84.8037,-221.711,57.6566,-233.275,69.4273,-230.258
07-13 1:00,0,31.2146,-248.197,22.0809,-251.935,25.876,-250.931
07-13 2:00,0,38.5073,-244.153,26.9192,-248.948,31.7996,-247.672
07-13 3:00,0,59.0763,-232.723,40.5658,-240.514,48.5093,-238.467
07-13 4:00,0,64.9959,-229.428,44.4931,-238.084,53.3188,-235.814
07-13 5:00,214,41.5747,-242.45,28.9542,-247.691,34.2912,-246.301
07-13 6:00,535,-2221.98,23.5672,-2227.02,6.41194,-2240.53,26.2719
07-13 7:00,706,-3297.35,489.408,-3383.24,447.876,-3357.75,502.307
07-13 8:00,806,-4678.63,1169.46,-4747.52,1093.92,-4735.57,1219.72
07-13 9:00,864,-5862.92,1853.92,-5875.12,1736.65,-5880.13,1954.07
07-13 10:00,897,-6821.43,2650.26,-6813.76,2485.07,-6808.74,2807.11
07-13 11:00,913,-7185.65,3027.32,-7173.6,2834.09,-7143.71,3190.3
07-13 12:00,914,-7080.84,3010.82,-7103.18,2840.59,-7071.73,3192.5
07-13 13:00,909,-6452.59,2470.01,-6512.01,2346.7,-6500.01,2635.72
07-13 14:00,897,-5886.1,2040.25,-5959.95,1933.88,-5962.77,2177.08
07-13 15:00,877,-4278.26,1061.72,-4403.33,1000.87,-4378.04,1109.37
07-13 16:00,822,-3270.23,624.932,-3425.92,577.596,-3381.56,637.296
07-13 17:00,739,-2035.53,230.943,-2190.44,186.356,-2143.52,211.236
07-13 18:00,617,577.333,53.0037,382.996,-30.5347,470.444,-13.4427
07-13 19:00,0,661.802,100.492,438.045,5.21603,538.572,26.1626
07-13 20:00,0,568.358,44.2794,376.45,-34.7282,462.509,-18.021
07-13 21:00,0,494.449,0.319493,327.652,-66.1483,402.307,-52.7289
07-13 22:00,0,447.46,-27.4002,296.628,-86.0209,364.064,-74.6561
07-13 23:00,0,379.623,-63.6913,252.375,-114.286,308.96,-102.706
07-14 0:00,0,230.543,-146.214,153.754,-173.221,187.738,-167.734
07-14 1:00,0,107.545,-212.399,72.5203,-224.01,87.7425,-220.096
07-14 2:00,0,58.5684,-236.39,40.0607,-240.786,47.9947,-238.725
07-14 3:00,0,37.6535,-248.017,26.2032,-249.349,31.0257,-248.072
07-14 4:00,0,36.3356,-248.748,25.3302,-249.888,29.9566,-248.66
07-14 5:00,196,70.7574,-229.598,48.1369,-235.788,57.8857,-233.269
07-14 6:00,495,207.648,-152.519,138.812,-179.311,169.017,-171.526
07-14 7:00,661,-2617.78,397.718,-2787.93,351.541,-2717.33,388.776
07-14 8:00,759,-4108.5,1008.34,-4264.09,949.148,-4198.1,1035.21
07-14 9:00,817,-5702.19,1837.72,-5758.37,1725.47,-5738.51,1924.34
07-14 10:00,841,-6563,2536.17,-6601.78,2379.63,-6564.93,2657.3
07-14 11:00,694,-7027.58,2983.35,-7060.68,2800.35,-7010.31,3131.31
07-14 12:00,460,-7014.27,3029.42,-7066.03,2851.15,-7003.5,3176.67
07-14 13:00,544,-6366.84,2472.72,-6453.48,2342.46,-6411.2,2607.04
07-14 14:00,798,-5715.11,1995.39,-5837.08,1900.51,-5804.71,2110.96
07-14 15:00,817,-4772.16,1413.33,-4932.23,1344.46,-4876.98,1474.4
07-14 16:00,771,-3162.27,700.195,-3391.1,649.978,-3307,705.537
07-14 17:00,736,-1864.5,276.732,-2075.44,221.214,-1999.86,246.482
07-14 18:00,600,670.455,105.733,443.754,8.93476,545.625,30.2788
07-14 19:00,0,713.896,132.143,472.438,27.6592,581.059,51.0059
07-14 20:00,0,627.893,80.0083,415.67,-9.33111,510.935,10.0654
07-14 21:00,0,562.965,41.0566,372.89,-37.0274,458.115,-20.562
07-14 22:00,0,527.9,20.1607,349.736,-51.9534,429.544,-37.0546
07-14 23:00,0,456.163,-22.2801,302.372,-82.3468,371.147,-70.6022
07-15 0:00,0,321.713,-93.8702,214.472,-138.36,262.225,-129.22
07-15 1:00,0,190.342,-165.679,127.444,-189.747,155.314,-185.905
07-15 2:00,0,149.844,-188.584,100.611,-206.505,122.377,-204.27
07-15 3:00,0,117.228,-206.966,78.9311,-220.026,95.5988,-215.742
07-15 4:00,0,108.868,-211.658,73.3935,-223.467,88.8173,-219.501
07-15 5:00,195,211.748,-153.545,141.552,-180.936,172.37,-172.986
07-15 6:00,492,-1615.84,71.4193,-1738.08,33.9906,-1686.02,52.6737
07-15 7:00,657,-3151.32,637.54,-3347.77,587.598,-3258.22,637.453
07-15 8:00,757,-4476.8,1248.19,-4649.97,1182.69,-4566.23,1282.36
07-15 9:00,818,-5719.97,1939.58,-5825.09,1840.15,-5764.1,2020.9
07-15 10:00,855,-6500.09,2551.45,-6583.77,2421.2,-6527.46,2681.54
07-15 11:00,870,-6643.68,2616.91,-6687.65,2462.57,-6657.2,2757.97
07-15 12:00,846,-7019.53,3012.13,-7064.23,2832.06,-7006.32,3159.66
07-15 13:00,831,-6562.56,2660.55,-6648.24,2519.08,-6594.43,2799.35
07-15 14:00,841,-5832.58,2093.49,-5954.83,1994.12,-5916.96,2212.75
07-15 15:00,792,-4724.29,1390.2,-4887.97,1322.64,-4831.88,1449.8
07-15 16:00,643,-3398.51,767.574,-3595.48,713.52,-3523.32,776.963
07-15 17:00,399,-2004.34,307.109,-2213.27,253.03,-2130.25,280.933
07-15 18:00,250,698.582,122.815,462.314,21.0431,568.561,43.6855
07-15 19:00,0,755.017,153.673,499.534,41.9589,614.556,67.1246
07-15 20:00,0,658.115,94.6969,435.673,0.241904,535.618,20.9193
07-15 21:00,0,583.572,49.8564,386.615,-31.5859,474.401,-11.2537
07-15 22:00,0,530.713,21.734,352.305,-53.7572,431.971,-35.7635
07-15 23:00,0,435.768,-30.9297,289.621,-90.5989,354.634,-76.7525
07-16 0:00,0,284.21,-115.512,189.327,-150.867,231.347,-143.27
07-16 1:00,0,158.273,-183.876,105.972,-199.802,129.021,-197.206
07-16 2:00,0,119.866,-205.509,80.5448,-215.631,97.8336,-214.537
07-16 3:00,0,73.3242,-228.144,49.931,-234.66,60.1871,-235.399
07-16 4:00,0,51.4111,-237.011,35.3842,-240.353,42.3674,-241.889
07-16 5:00,171,213.502,-149.189,142.69,-176.881,173.772,-168.866
07-16 6:00,438,-2017.32,175.905,-2150.77,136.45,-2092.03,161.262
07-16 7:00,557,-3312.33,688.427,-3501.56,637.893,-3414.35,691.895
07-16 8:00,648,-4643.03,1320.36,-4805.15,1252.57,-4739.23,1367.66
07-16 9:00,761,-5903.03,2016.04,-5965.95,1895.27,-5933.15,2107.09
07-16 10:00,681,-6691.86,2650.1,-6726.25,2484.3,-6684.14,2773.44
07-16 11:00,562,-7048.85,2998.25,-7094.32,2832.08,-7041.23,3158.58
07-16 12:00,504,-6993.54,3007.71,-7060.52,2849.84,-6996.52,3166.58
07-16 13:00,523,-6568.92,2661.47,-6667.95,2536.22,-6611.66,2811.37
07-16 14:00,592,-5767.65,2046.82,-5892.76,1950.36,-5856.03,2164.01
07-16 15:00,557,-4668.77,1352.08,-4830.95,1285.62,-4777.14,1410.09
07-16 16:00,521,-3204.94,687.279,-3402.12,634.645,-3331.46,691.867
07-16 17:00,494,-1829.69,260.095,-2033.77,205.917,-1953.22,230.87
07-16 18:00,447,688.471,116.667,455.643,16.6871,560.315,38.8618
07-16 19:00,0,761.493,157.642,503.807,44.7624,619.84,70.2317
07-16 20:00,0,694.036,116.471,459.383,15.6903,564.909,38.0187
07-16 21:00,0,655.728,93.2532,434.093,-0.785787,533.679,19.789
07-16 22:00,0,625.393,74.9699,414.256,-13.6716,509.177,5.53114
07-16 23:00,0,537.664,25.8666,356.901,-50.7981,437.63,-32.5029
07-17 0:00,0,388.712,-58.3949,258.387,-110.462,316.357,-98.5005
07-17 1:00,0,255.254,-132.098,170.399,-166.184,207.751,-156.513
07-17 2:00,0,238.565,-138.261,159.317,-169.788,194.162,-160.781
07-17 3:00,0,212.677,-153.018,142.163,-180.552,173.123,-172.566
07-17 4:00,0,191.878,-164.835,128.385,-189.181,156.225,-182.01
07-17 5:00,161,221.71,-147.873,148.155,-176.795,180.465,-168.456
07-17 6:00,413,-1387.58,29.5447,-1502.46,-5.67556,-1451.63,9.9676
07-17 7:00,585,-1909.52,263.471,-2115.85,210.08,-2020.26,237.617
07-17 8:00,665,-4362.34,1186.26,-4537.45,1123.14,-4455.01,1217.96
07-17 9:00,712,-5623.49,1865.79,-5729.58,1770.36,-5671.89,1945.12
07-17 10:00,741,-6386.09,2453.63,-6473.71,2330.26,-6421.53,2581.27
07-17 11:00,520,-6807.22,2840.65,-6883.65,2690.46,-6812.16,2976.11
07-17 12:00,210,-6834.95,2929.49,-6934.42,2789.32,-6859.46,3084.62
07-17 13:00,283,-6249.46,2472.95,-6393.32,2372.51,-6325.79,2613.89
07-17 14:00,498,-5512.77,1917.75,-5670.85,1835.27,-5622.92,2026.21
07-17 15:00,478,-1705.41,237.547,-1913.91,181.733,-1830.79,205.272
07-17 16:00,415,480.874,-0.876927,319.197,-68.2289,391.747,-55.3455
07-17 17:00,407,348.696,-78.2324,231.862,-123.922,284.142,-116.752
07-17 18:00,410,493.586,6.63789,327.6,-62.8366,402.108,-49.3932
07-17 19:00,0,653.1,95.2256,432.302,1.47799,531.477,22.0252
07-17 20:00,0,557.743,37.9386,369.443,-39.2525,453.861,-23.0209
07-17 21:00,0,490.712,-1.89185,325.184,-67.7319,399.264,-54.477
07-17 22:00,0,437.242,-30.003,290.395,-90.0404,356.243,-79.1487
07-17 23:00,0,360.052,-75.0739,239.426,-122.511,293.035,-111.749
07-18 0:00,0,213.812,-152.346,142.993,-180.01,174.405,-175.228
07-18 1:00,0,86.2902,-220.881,58.643,-232.664,70.6354,-229.59
07-18 2:00,0,74.3436,-227.551,50.7143,-237.578,60.927,-234.955
07-18 3:00,0,53.117,-236.038,36.612,-242.959,43.6678,-241.136
07-18 4:00,0,38.8466,-243.964,27.1443,-248.809,32.0751,-247.52
07-18 5:00,157,173.163,-172.077,115.956,-193.61,140.995,-187.17
07-18 6:00,399,-1635.29,73.8041,-1756.87,36.5487,-1705.11,55.4169
07-18 7:00,537,-3062.14,590.548,-3257.62,540.87,-3182.08,590.712
07-18 8:00,595,-4240.25,1100.78,-4406.79,1039.57,-4331.9,1130.14
07-18 9:00,524,-5473.8,1711.02,-5563.13,1619.07,-5521.79,1787.29
07-18 10:00,478,-5622.69,1814.57,-5694.61,1707.9,-5667.94,1899.27
07-18 11:00,586,-6439.76,2461.94,-6498.63,2322.62,-6470.85,2598.26
07-18 12:00,615,-4390.1,1136.95,-4528.99,1074.73,-4495.19,1187.04
07-18 13:00,552,-5985.52,2190.88,-6093.68,2078.02,-6042.64,2298.67
07-18 14:00,346,-2498.9,396.501,-2686.65,348.61,-2617.4,384.932
07-18 15:00,154,437.682,-26.3209,290.616,-86.5425,356.021,-72.4741
07-18 16:00,294,445.329,-21.8285,295.678,-83.3066,362.247,-68.915
07-18 17:00,289,389.165,-54.7127,258.541,-106.995,316.55,-94.9811
07-18 18:00,78,492.652,6.0747,326.902,-63.3008,400.695,-46.8791
07-18 19:00,0,625.286,78.4333,413.861,-10.517,508.014,11.6984
07-18 20:00,0,559.016,38.6905,370.199,-38.778,454.174,-19.4899
07-18 21:00,0,495.927,1.18315,328.546,-65.5905,402.85,-49.048
07-18 22:00,0,461.976,-18.8718,306.112,-79.971,375.247,-64.8766
07-18 23:00,0,392.137,-56.3972,260.654,-109.02,319.146,-96.9142
07-19 0:00,0,261.779,-128.363,174.692,-163.483,213.019,-153.554
07-19 1:00,0,141.619,-193.247,95.0929,-209.967,115.408,-204.746
07-19 2:00,0,118.55,-206.224,79.8073,-219.481,96.6771,-215.144
07-19 3:00,0,120.022,-205.397,80.7837,-218.874,97.8725,-214.481
07-19 4:00,0,134.705,-197.141,90.5114,-212.821,109.793,-207.865
07-19 5:00,128,160.403,-182.651,107.537,-202.208,130.661,-196.262
07-19 6:00,378,264.704,-123.309,176.635,-158.896,215.409,-148.852
07-19 7:00,579,-2641.26,464.138,-2836.51,413.071,-2748.23,451.425
07-19 8:00,700,-1879.76,310.485,-2108.36,252.191,-2015.26,279.39
07-19 9:00,735,-5310.51,1637.19,-5408.54,1546.16,-5376.4,1713.61
07-19 10:00,737,-6095.58,2213.88,-6176.65,2091.34,-6137.98,2324.58
07-19 11:00,777,-6596.15,2672.83,-6688.83,2538.8,-6620.49,2804.5
07-19 12:00,718,-6594.98,2727.31,-6710.54,2604.37,-6641.31,2877.28
07-19 13:00,443,-6208.73,2418.21,-6347.08,2318.43,-6285.79,2558.05
07-19 14:00,266,-5695.86,1835.94,-5774.41,1741.79,-5762.13,1945.05
07-19 15:00,247,-1621.79,18.3451,-1704.33,-9.95831,-1678.34,4.27402
07-19 16:00,144,273.502,-114.892,182.431,-151.883,222.853,-144.649
07-19 17:00,107,208.15,-152.219,139.147,-179.08,169.696,-174.486
07-19 18:00,172,316.831,-93.2901,210.687,-134.008,257.703,-124.968
07-19 19:00,0,494.302,7.05065,327.992,-62.6008,402.039,-46.1073
07-19 20:00,0,457.986,-14.3887,303.969,-78.0029,372.475,-63.0635
07-19 21:00,0,432.651,-29.2802,287.228,-88.7071,351.862,-74.8516
07-19 22:00,0,393.866,-51.9697,261.651,-105.016,320.375,-92.8044
07-19 23:00,0,323.603,-92.7785,215.192,-134.502,263.239,-125.221
07-20 0:00,0,202.325,-158.881,135.325,-184.815,164.988,-180.497
07-20 1:00,0,100.711,-212.815,68.2,-226.734,82.3418,-223.113
07-20 2:00,0,82.3087,-223.105,55.9992,-234.303,67.4001,-231.378
07-20 3:00,0,81.5764,-223.514,55.5133,-234.604,66.805,-231.707
07-20 4:00,0,82.5202,-222.987,56.1395,-234.216,67.572,-231.283
07-20 5:00,132,99.2392,-213.638,67.2327,-227.334,81.1608,-223.767
07-20 6:00,286,130.587,-196.052,88.0325,-214.404,106.646,-209.638
07-20 7:00,445,369.167,-62.9956,245.87,-115.088,300.835,-103.934
07-20 8:00,628,-2139.14,218.309,-2282.34,176.749,-2226.91,203.565
07-20 9:00,654,-2513.51,220.98,-2592.96,187.314,-2579.55,219.067
07-20 10:00,656,-3907.38,735.123,-3967.79,680.1,-3972.05,766.683
07-20 11:00,667,-6311.41,2226.73,-6328.17,2087.24,-6336.07,2359.74
07-20 12:00,601,-6702.23,2594.32,-6734.44,2448.34,-6715.54,2748.07
07-20 13:00,347,-6407.83,2344.09,-6451.15,2216.85,-6442.83,2490.19
07-20 14:00,328,-5769.74,1875.89,-5842.97,1782.26,-5846.43,2001.83
07-20 15:00,484,-4876.29,1283.44,-4950.41,1209.48,-4975.53,1368.4
07-20 16:00,452,-2441.5,253.857,-2548.42,216.897,-2521,248.642
07-20 17:00,495,291.234,-108.044,193.798,-144.677,236.942,-136.688
07-20 18:00,521,356.08,-70.5459,236.899,-120.717,289.516,-106.93
07-20 19:00,0,460.083,-13.1389,305.692,-80.2342,374.09,-62.1192
07-20 20:00,0,385.549,-56.8061,256.431,-111.69,313.514,-96.6861
07-20 21:00,0,309.508,-100.899,206.11,-143.615,251.685,-131.725
07-20 22:00,0,256.684,-131.262,171.143,-165.677,208.761,-155.907
07-20 23:00,0,180.378,-171.329,120.795,-193.905,147.158,-190.459
07-21 0:00,0,87.4806,-220.215,59.4329,-232.174,71.6029,-229.055
07-21 1:00,0,30.4511,-248.62,21.5744,-252.247,25.2558,-251.272
07-21 2:00,0,36.456,-245.291,25.5583,-249.788,30.1333,-248.589
07-21 3:00,0,64.4468,-229.733,44.1288,-238.31,52.8726,-236.061
07-21 4:00,0,86.5995,-217.378,58.8261,-229.205,70.8733,-226.119
07-21 5:00,184,85.7276,-217.865,58.2475,-229.564,70.1647,-226.511
07-21 6:00,479,-1827.41,-67.3014,-1831.96,-78.5217,-1836.78,-65.6606
07-21 7:00,673,-3416.43,444.062,-3443.29,403.708,-3448.8,462.568
07-21 8:00,801,-4718.55,1063.41,-4726.87,987.041,-4739.54,1113.35
07-21 9:00,871,-5862.14,1711.93,-5802.07,1581.9,-5850.36,1812.3
07-21 10:00,909,-6839.34,2518.14,-6758.53,2326.42,-6782.14,2656.44
07-21 11:00,925,-7235.4,2917.89,-7153.25,2700.81,-7162.41,3082.42
07-21 12:00,939,-7131.94,2858.11,-7066.44,2653.17,-7072.21,3020.81
07-21 13:00,884,-6844.42,2625.15,-6801.86,2447.22,-6813.59,2782.57
07-21 14:00,870,-5855.26,1832.65,-5837.33,1706.82,-5882.81,1953.29
07-21 15:00,897,-4959.51,1262.7,-4986.52,1182.84,-5010.14,1338.53
07-21 16:00,842,-3611.75,607.54,-3668.12,558.664,-3676.43,632.881
07-21 17:00,762,-2176.23,119.493,-2243.81,90.7972,-2235.28,113.695
07-21 18:00,618,312.696,-95.6845,207.863,-135.794,254.232,-126.93
07-21 19:00,0,387.634,-55.6053,257.531,-107.638,315.307,-95.6887
07-21 20:00,0,308.214,-101.663,205.017,-140.936,250.727,-132.291
07-21 21:00,0,232.201,-145.273,154.784,-172.575,189.003,-167.025
07-21 22:00,0,205.384,-157.143,137.35,-183.546,167.476,-179.106
07-21 23:00,0,160.698,-182.462,107.754,-202.05,131.145,-199.388
07-22 0:00,0,79.2462,-224.815,53.969,-235.561,64.9107,-232.754
07-22 1:00,0,48.9876,-238.333,33.8724,-244.653,40.3131,-242.985
07-22 2:00,0,79.5735,-221.301,54.1648,-232.095,65.1639,-229.275
07-22 3:00,0,101.741,-208.91,68.8716,-222.972,83.1787,-219.311
07-22 4:00,0,118.265,-199.649,79.8347,-216.161,96.6102,-211.869
07-22 5:00,183,110.552,-203.974,74.7171,-219.342,90.3404,-215.345
07-22 6:00,462,100.168,-209.79,67.828,-223.62,81.9005,-220.019
07-22 7:00,609,170.186,-173.76,113.984,-194.841,138.578,-188.516
07-22 8:00,683,-4906.2,997.673,-4872.33,901.905,-4860.56,1010.21
07-22 9:00,715,-6696.77,2088.45,-6611.86,1841.37,-6601.92,2103.81
07-22 10:00,693,-7520.92,2958.4,-7261.08,2403.82,-7494.74,2701.83
07-22 11:00,536,-12047.1,4286.17,-5062.56,5944.31,-6642.64,-532.529
07-22 12:00,379,-31259.5,-41227.5,-34211.6,45001.1,41002.7,5121.08
07-22 13:00,198,355558,-355170,-494248,-144440,106865,475231
07-22 14:00,70,415591,213364,-27167.1,-479326,-397491,242387
07-22 15:00,178,-9489.17,42130,32187.4,-15430.9,-37568.7,-22293.5
07-22 16:00,419,-3723.19,601.031,-3764.46,552.736,-3723.82,584.733
07-22 17:00,468,274.093,-114.547,182.902,-151.585,223.432,-144.323
07-22 18:00,344,326.366,-87.7798,216.991,-130.019,265.454,-120.585
07-22 19:00,0,431.716,-29.8251,286.624,-89.0931,351.106,-75.2826
07-22 20:00,0,362.818,-70.0513,241.123,-118.067,295.123,-107.157
07-22 21:00,0,320.85,-94.3693,213.372,-135.653,260.998,-126.488
07-22 22:00,0,283.411,-115.946,188.609,-151.293,230.57,-143.662
07-22 23:00,0,215.038,-151.653,143.744,-179.54,175.326,-174.712
07-23 0:00,0,111.086,-210.413,74.8625,-222.555,90.6138,-218.505
07-23 1:00,0,45.0427,-243.913,31.0991,-246.325,37.0205,-244.772
07-23 2:00,0,38.5978,-247.492,26.829,-248.963,31.7918,-247.65
07-23 3:00,0,29.2901,-252.656,20.6621,-252.769,24.2411,-251.804
07-23 4:00,0,28.7446,-252.959,20.3008,-252.992,23.7986,-252.047
07-23 5:00,0,29.6449,-252.459,20.8973,-252.624,24.529,-251.646
07-23 6:00,459,59.479,-235.883,40.6642,-240.413,48.7336,-238.318
07-23 7:00,609,189.377,-162.893,126.708,-186.889,154.174,-179.819
07-23 8:00,703,254.45,-125.803,169.889,-159.778,207.445,-153.317
07-23 9:00,734,96.5693,-215.147,65.2994,-225.126,79.0541,-224.938
07-23 10:00,684,-2360.9,65.5766,-2375.65,44.9789,-2388.25,69.3596
07-23 11:00,615,-2240.13,74.6575,-2279.03,51.3013,-2279.36,74.3199
07-23 12:00,431,-2708.44,279.97,-2793.67,245.371,-2770.84,282.438
07-23 13:00,238,-6624.02,2556.37,-6669.67,2417.55,-6646.75,2708.11
07-23 14:00,140,-5889.24,2018.38,-5980.62,1923.01,-5967.13,2148.59
07-23 15:00,107,-4757.21,1326.51,-4884.11,1257.52,-4864.8,1397.43
07-23 16:00,198,-3316.04,664.907,-3483.66,616.733,-3432.36,677.948
07-23 17:00,307,-1850.85,187.87,-2012.97,142.443,-1956.49,165.051
07-23 18:00,274,529.173,24.4124,350.735,-51.2433,430.25,-33.1591
07-23 19:00,0,620.731,75.7003,411.356,-15.4721,504.994,6.62524
07-23 20:00,0,503.082,5.44174,333.696,-65.635,409.236,-48.7277
07-23 21:00,0,386.528,-59.668,256.942,-111.381,314.58,-99.511
07-23 22:00,0,336.341,-88.8286,223.723,-132.466,273.742,-122.684
07-23 23:00,0,305.053,-103.48,203.436,-145.337,248.659,-136.884
07-24 0:00,0,191.555,-164.991,128.247,-189.245,156.3,-185.354
07-24 1:00,0,79.9547,-224.419,54.4391,-235.27,65.4865,-232.436
07-24 2:00,0,38.0343,-244.415,26.6054,-249.142,31.4153,-247.884
07-24 3:00,0,29.3642,-249.223,20.8533,-252.692,24.373,-251.757
07-24 4:00,0,28.038,-249.957,19.9734,-253.235,23.2958,-252.35
07-24 5:00,0,42.4906,-241.942,29.562,-247.316,35.0352,-245.891
07-24 6:00,267,86.5299,-217.416,58.7801,-229.234,70.8169,-226.151
07-24 7:00,188,-2494.95,126.792,-2527.56,101.677,-2531.84,130.208
07-24 8:00,83,-4381.59,858.216,-4382.22,792.869,-4405.49,901.174
07-24 9:00,69,-4731.84,956.022,-4685.76,878.183,-4745.13,1015.19
07-24 10:00,113,-2222.47,18.1906,-2224.09,1.94596,-2234.01,23.1406
07-24 11:00,146,-2711.54,131.379,-2700.42,108.991,-2716.83,141.961
07-24 12:00,247,-1820.36,-68.1362,-1827.05,-80.3686,-1833.68,-67.2124
07-24 13:00,298,-1860.75,-63.7344,-1865.24,-75.8948,-1873.04,-62.1895
07-24 14:00,283,-2439.85,51.4006,-2432.2,33.6824,-2447.02,59.0579
07-24 15:00,298,-2238.68,8.18513,-2235.97,-7.28744,-2248.12,13.6141
