Time_stamp,RPF_Flag,EnergyCost_USD_per_kWh,P_kW,Q_kvar,Total_RPF,TotalRPF_kW,P_c_kW,P_d_kW,E_kWh,Pnet_kW,Pmax_kW,Pmax_kW_chk,V1,V2,V3,VLL_min_kV,Smax_kVA,charge_when_RPF0,charge_exceed_TotalRPF,discharge_cap_active,discharge_cap_violation,ampacity_violation,ampacity_binding,at_Pcmax,at_Pdmax,mutex_violation
07-26 22:00,0,0.0481,546.805,-498.519,0.0,-0.0,0.0,11328.077457986652,715522.7407175374,-10781.272457986652,10781.272457986652,10781.272457986652,0.9985931585,0.9986004864,0.9986014856,4.15414753936,10792.79190046313,False,False,False,False,False,True,False,False,False
07-26 23:00,0,0.0481,413.045,-576.125,0.0,-0.0,0.0,11172.32772021864,703598.4486564988,-10759.28272021864,10759.28272021864,10759.28272021864,0.9969188982,0.9969263926,0.9969271005,4.1471826165120005,10774.696500097829,False,False,False,False,False,True,False,False,False
07-27 0:00,0,0.0481,202.4531,-690.651,0.0,-0.0,0.0,10923.78100744055,691838.1036878476,-10721.32790744055,10721.327907440544,10721.327907440545,0.9940371154,0.9940413622,0.9940427779,4.135194400064,10743.550200127724,False,False,False,False,False,True,False,False,False
07-27 1:00,0,0.0481,98.3622,-740.125,0.0,-0.0,0.0,10802.781343803974,680339.3868379102,-10704.419143803974,10704.419143803974,10704.419143803974,0.9927811287,0.9927851674,0.9927869578,4.129969495392,10729.975499592812,False,False,False,False,False,True,False,False,False
07-27 2:00,0,0.0481,146.7807,-712.487,0.0,-0.0,0.0,10858.846779054616,668968.0380549586,-10712.066079054615,10712.066079054615,10712.066079054615,0.9933139842,0.9933197716,0.9933221864,4.132186174272,10735.734600259151,False,False,False,False,False,True,False,False,False
07-27 3:00,0,0.0481,181.8908,-692.409,0.0,-0.0,0.0,10900.239154597371,657537.6730243748,-10718.348354597374,10718.348354597374,10718.348354597374,0.993772478,0.993779223,0.9937826788,4.13409350848,10740.689999892056,False,False,False,False,False,True,False,False,False
07-27 4:00,0,0.0481,221.5635,-669.684,0.0,-0.0,0.0,10948.41869282999,646063.737072167,-10726.85519282999,10726.85519282999,10726.85519282999,0.9944247034,0.9944316982,0.9944364031,4.136806766144,10747.739250084165,False,False,False,False,False,True,False,False,False
07-27 5:00,0,0.0481,162.7014,-703.387,0.0,-0.0,0.0,10884.249326385572,634539.0858165565,-10721.547926385572,10721.547926385572,10721.547926385572,0.9941338771,0.9941386652,0.9941445358,4.135596928736001,10744.596000294836,False,False,False,False,False,True,False,False,False
07-27 6:00,1,0.0481,-5842.07,-148.7095,-5842.07,5842.07,5842.07,0.0,623081.9812624664,0.0,10464.210879035589,10464.210879035587,0.9682970917,0.9682892641,0.9682942604,4.028083338656001,10465.267499510797,False,False,False,False,False,False,False,False,False
07-27 7:00,1,0.0703,-10112.35,1355.96,-10112.35,10112.35,10112.35,0.0,628631.9477624664,0.0,10278.835262338414,10278.835262338414,0.9593050833,0.9592792274,0.9592875546,3.9906015859840003,10367.887049533845,False,False,False,False,False,False,False,False,False
07-27 8:00,1,0.0703,-13450.26,2969.192,-13450.26,13450.26,13450.26,0.0,638238.6802624664,0.0,9879.62833319361,9879.62833319361,0.9545374469,0.9544932296,0.9545056371,3.9706918351360003,10316.159999481684,False,False,False,False,False,False,False,False,False
07-27 9:00,1,0.0703,-17595.7,5358.68,-17595.7,17595.7,17595.7,0.0,651016.4272624664,0.0,8751.021591384037,8751.021591384037,0.9494927657,0.949424358,0.9494426361,3.94960532928,10261.375650236649,False,False,False,False,False,False,False,False,False
07-27 10:00,1,0.0703,-19689.33,7048.61,-19689.33,19689.33,19689.33,0.0,667732.3422624663,0.0,7456.300997552988,7456.300997552988,0.9494287297,0.9493499547,0.9493716886,3.9492958115520005,10260.57149959054,False,False,False,False,False,False,False,False,False
07-27 11:00,1,0.0703,-19779.44,7125.97,-19779.44,19779.44,19779.44,0.0,686437.2057624663,0.0,7375.253504865781,7375.253504865781,0.9489384678,0.9488740988,0.9488898787,3.947316251008,10255.428450432239,False,False,False,False,False,False,False,False,False
07-27 12:00,1,0.0703,-20454.34,7860.95,-20454.34,20454.34,20454.34,0.0,705227.6737624663,0.0,6601.425675987449,6601.425675987449,0.9498315565,0.9497738076,0.9497862983,3.951059039616,10265.152500478809,False,False,False,False,False,False,False,False,False
07-27 13:00,1,0.0703,-19013.27,6722.18,-19013.27,19013.27,19013.27,0.0,724659.2967624663,0.0,7764.314776671722,7764.314776671722,0.9502932563,0.9502195608,0.9502362152,3.952913372928,10269.970199744635,False,False,False,False,False,False,False,False,False
07-27 14:00,1,0.0703,-17385.86,5518.19,-17385.86,17385.86,17385.86,0.0,742721.9032624663,0.0,8668.191669074089,8668.191669074089,0.9508275273,0.9507405084,0.9507605769,3.955080514944,10275.60059986303,False,False,False,False,False,False,False,False,False
07-27 15:00,1,0.0703,-11159.45,1990.31,-11159.45,11159.45,11159.45,0.0,759238.4702624663,0.0,10160.115472665148,10160.115472665148,0.9579913894,0.9579226902,0.9579374293,3.984958391232,10353.22559949264,False,False,False,False,False,False,False,False,False
07-27 16:00,1,0.0703,-7301.55,635.069,-7301.55,7301.55,7301.55,0.0,769839.9477624664,0.0,10431.49088448344,10431.49088448344,0.9670027168,0.9669510884,0.9669602066,4.022516527744,10450.804500507227,False,False,False,False,False,False,False,False,False
07-27 17:00,0,0.0703,709.146,-396.939,0.0,-0.0,0.0,11521.947916095403,776776.4202624664,-10812.801916095405,10812.801916095405,10812.801916095405,1.001119538,1.001118455,1.001121911,4.1646527728,10820.085297558308,False,False,False,False,False,True,False,False,False
07-27 18:00,0,0.0999,867.208,-307.2313,0.0,-0.0,0.0,867.208,764648.0540349976,0.0,10825.143073233154,10825.143073233154,1.001989727,1.002001676,1.002000261,4.16827726432,10829.50200275467,False,False,True,False,False,False,False,False,False
07-27 19:00,0,0.0999,1162.392,-142.04329,0.0,-0.0,0.0,1162.3920000000005,763735.2035086816,-2.273736754432321e-13,10865.393925752329,10865.393925752329,1.005396496,1.005407446,1.005407862,4.18244942336,10866.322352020008,False,False,True,False,False,False,False,False,False
07-27 20:00,0,0.0999,1035.547,-217.6803,0.0,-0.0,0.0,1035.547,762511.6329823658,0.0,10846.994240630756,10846.994240630755,1.003810254,1.003820704,1.003821287,4.17585065664,10849.178253180507,False,False,True,False,False,False,False,False,False
07-27 21:00,0,0.0999,940.332,-274.1648,0.0,-0.0,0.0,940.332,761421.5835086816,0.0,10833.479537220544,10833.479537220544,1.002678675,1.00268975,1.002690458,4.171143288000001,10836.948150698854,False,False,True,False,False,False,False,False,False
07-27 22:00,0,0.0481,882.557,-308.3358,0.0,-0.0,0.0,11707.89915724079,760431.7603507868,-10825.34215724079,10825.34215724079,10825.34215724079,1.002011044,1.002023868,1.002024534,4.16836594304,10829.732396827556,False,False,False,False,False,True,False,False,False
07-27 23:00,0,0.0481,753.881,-384.125,0.0,-0.0,0.0,11560.673783186838,748107.6559747439,-10806.792783186838,10806.792783186838,10806.792783186838,1.000520023,1.000532889,1.000533555,4.16216329568,10813.617446274126,False,False,False,False,False,True,False,False,False
07-28 0:00,0,0.0481,462.268,-547.618,0.0,-0.0,0.0,11220.991863182104,735938.5256766524,-10758.723863182104,10758.723863182104,10758.723863182104,0.9967297049,0.9967359087,0.9967398641,4.146395572384,10772.651699471586,False,False,False,False,False,True,False,False,False
07-28 1:00,0,0.0481,179.5961,-703.74,0.0,-0.0,0.0,10891.689742826404,724126.9552943555,-10712.093642826405,10712.093642826405,10712.093642826403,0.9932631468,0.9932653535,0.9932699335,4.131974690688001,10735.18514979047,False,False,False,False,False,True,False,False,False
07-28 2:00,0,0.0481,111.6183,-732.565,0.0,-0.0,0.0,10813.246748228075,712662.0187229593,-10701.628448228075,10701.628448228086,10701.628448228086,0.9924755217,0.9924772704,0.9924828912,4.128698170272,10726.672500041645,False,False,False,False,False,True,False,False,False
07-28 3:00,0,0.0481,89.6005,-745.12,0.0,-0.0,0.0,10788.201392641076,701279.6537248245,-10698.600892641074,10698.600892641074,10698.600892641074,0.992276086,0.9922775433,0.9922843299,4.12786851776,10724.516999586527,False,False,False,False,False,True,False,False,False
07-28 4:00,0,0.0481,74.0909,-753.957,0.0,-0.0,0.0,10772.7556492863,689923.6522588866,-10698.6647492863,10698.6647492863,10698.664749286301,0.9923391227,0.9923397889,0.9923477829,4.128130750432001,10725.198300053493,False,False,False,False,False,True,False,False,False
07-28 5:00,0,0.0481,79.9132,-750.64,0.0,-0.0,0.0,10784.200096368068,678583.9094701642,-10704.286896368068,10704.286896368068,10704.286896368067,0.9928369208,0.9928365044,0.992845581,4.1301998583040005,10730.57399999446,False,False,False,False,False,True,False,False,False
07-28 6:00,0,0.0481,194.9856,-684.913,0.0,-0.0,0.0,10919.98501575602,667232.1198950399,-10724.99941575602,10724.99941575602,10724.999415756021,0.9943421395,0.9943488429,0.9943556712,4.13646330032,10746.846899697419,False,False,False,False,False,True,False,False,False
07-28 7:00,0,0.0703,866.969,-307.3615,0.0,-0.0,0.0,11669.479088802003,655737.3988258231,-10802.510088802002,10802.510088802004,10802.510088802004,0.9998968181,0.9999599797,0.9999469477,4.159570763296,10806.881849560092,False,False,False,False,False,True,False,False,False
07-28 8:00,1,0.0703,-10688.73,1886.344,-10688.73,10688.73,10688.73,0.0,643453.7366270842,0.0,10193.299466867393,10193.299466867393,0.9591389563,0.9591683928,0.9591572761,3.9900180582080003,10366.370999900355,False,False,False,False,False,False,False,False,False
07-28 9:00,1,0.0703,-14591.25,3531.55,-14591.25,14591.25,14591.25,0.0,653608.0301270842,0.0,9652.195790413907,9652.195790413909,0.9509600125,0.9509851606,0.9509720869,3.955993652,10277.972999525928,False,False,False,False,False,False,False,False,False
07-28 10:00,1,0.0703,-8330.41,898.261,-8330.41,8330.41,8330.41,0.0,667469.7176270842,0.0,10364.306666165112,10364.306666165112,0.9625427692,0.9626458596,0.9626070133,4.004177919872,10403.159399645647,False,False,False,False,False,False,False,False,False
07-28 11:00,1,0.0703,-18841.2,6567.37,-18841.2,18841.2,18841.2,0.0,675383.6071270842,0.0,7863.923797996991,7863.923797996991,0.947961691,0.948018524,0.9479926265,3.9435206345600005,10245.56714963127,False,False,False,False,False,False,False,False,False
07-28 12:00,1,0.0703,-6969.31,457.695,-6969.31,6969.31,6969.31,0.0,693282.7471270842,0.0,10417.306998997265,10417.306998997263,0.9647816114,0.9649102245,0.9648609693,4.013491503424,10427.356799514551,False,False,False,False,False,False,False,False,False
07-28 13:00,1,0.0703,-9477.93,1115.958,-9477.93,9477.93,9477.93,0.0,699903.5916270842,0.0,10293.83455894582,10293.83455894582,0.9580080853,0.9580716216,0.9580438505,3.9853136348480005,10354.148549480604,False,False,False,False,False,False,False,False,False
07-28 14:00,1,0.0703,-5314.78,99.7777,-5314.78,5314.78,5314.78,0.0,708907.6251270842,0.0,10476.351064415774,10476.351064415774,0.9693587222,0.9694446586,0.9694097678,4.032532284352,10476.826199489176,False,False,False,False,False,False,False,False,False
07-28 15:00,0,0.0703,502.469,-514.221,0.0,-0.0,0.0,11196.500866486083,713956.6661270842,-10694.031866486084,10694.031866486084,10694.031866486084,0.9905987031,0.9907278991,0.9906812253,4.120890604896,10706.387850169674,False,False,False,False,False,True,False,False,False
07-28 16:00,0,0.0703,377.509,-586.586,0.0,-0.0,0.0,11046.146651548108,702170.8757413094,-10668.637651548108,10668.637651548104,10668.637651548104,0.9885968104,0.9887256733,0.988676668,4.112562731264,10684.751399795217,False,False,False,False,False,True,False,False,False
07-28 17:00,0,0.0703,193.3589,-692.485,0.0,-0.0,0.0,10832.993028836798,690543.3529502059,-10639.634128836798,10639.634128836798,10639.634128836798,0.9865052342,0.9866226472,0.9865758069,4.1038617742720005,10662.145650418295,False,False,False,False,False,True,False,False,False
07-28 18:00,0,0.0999,484.951,-524.383,0.0,-0.0,0.0,484.951,679140.2023935356,0.0,10700.041037754843,10700.041037754843,0.9911996331,0.9912843204,0.9912502623,4.123390473696,10712.88269983046,False,False,True,False,False,False,False,False,False
07-28 19:00,0,0.0999,887.205,-295.41,0.0,-0.0,0.0,887.2050000000002,678629.7276566935,-1.1368683772161605e-13,10825.685038283897,10825.685038283897,1.00200942,1.002010336,1.002014708,4.1683591872,10829.714844640363,False,False,True,False,False,False,False,False,False
07-28 20:00,0,0.0999,781.394,-357.792,0.0,-0.0,0.0,781.394,677695.8276566935,0.0,10808.955554353432,10808.955554353432,1.000636437,1.000637728,1.000641891,4.1626475779200005,10814.875648441452,False,False,True,False,False,False,False,False,False
07-28 21:00,0,0.0999,657.143,-430.671,0.0,-0.0,0.0,657.143,676873.3076566935,0.0,10790.28466725757,10790.28466725757,0.999156075,0.9991574073,0.9991618207,4.156489272,10798.875900328461,False,False,True,False,False,False,False,False,False
07-28 22:00,0,0.0481,570.944,-480.978,0.0,-0.0,0.0,11347.977687388342,676181.5781830093,-10777.033687388344,10777.033687388344,10777.033687388344,0.9981277114,0.9981303345,0.998134623,4.152211279424,10787.761349584409,False,False,False,False,False,True,False,False,False
07-28 23:00,0,0.0481,455.748,-547.93,0.0,-0.0,0.0,11214.38028011796,664236.3385120742,-10758.63228011796,10758.63228011796,10758.632280117961,0.9967227101,0.996726041,0.9967301213,4.146366474016,10772.576099693897,False,False,False,False,False,True,False,False,False
07-29 0:00,0,0.0481,236.538,-671.042,0.0,-0.0,0.0,10957.07671079605,652431.7276908974,-10720.538710796049,10720.538710796049,10720.538710796049,0.9938501705,0.9938492545,0.9938562493,4.13441289872,10741.519800076738,False,False,False,False,False,True,False,False,False
07-29 1:00,0,0.0481,75.703,-759.698,0.0,-0.0,0.0,10768.6138820005,640897.9627321648,-10692.9108820005,10692.9108820005,10692.9108820005,0.9918476533,0.9918455715,0.991852941,4.12607757744,10719.864000145184,False,False,False,False,False,True,False,False,False
07-29 2:00,0,0.0481,72.2377,-761.672,0.0,-0.0,0.0,10763.914137051805,629562.5796984801,-10691.676437051805,10691.676437051798,10691.676437051798,0.9917458953,0.9917446046,0.991753015,4.125657555136001,10718.772750188924,False,False,False,False,False,True,False,False,False
07-29 3:00,0,0.0481,71.6148,-762.028,0.0,-0.0,0.0,10763.8934069903,618232.1437647414,-10692.2786069903,10692.2786069903,10692.2786069903,0.9918037691,0.99180252,0.9918121795,4.1258984832,10719.398699660649,False,False,False,False,False,True,False,False,False
07-29 4:00,0,0.0481,77.3702,-758.748,0.0,-0.0,0.0,10773.327352676752,606901.72965212,-10695.957152676752,10695.957152676752,10695.957152676752,0.9921222,0.9921204929,0.9921312766,4.127221250464,10722.835349822404,False,False,False,False,False,True,False,False,False
07-29 5:00,0,0.0481,83.5074,-755.25,0.0,-0.0,0.0,10785.266305051297,595561.385070355,-10701.758905051296,10701.758905051296,10701.758905051296,0.9926358197,0.9926331133,0.992644813,4.129353751328,10728.375749587853,False,False,False,False,False,True,False,False,False
07-29 6:00,1,0.0481,-5385.87,-198.2992,-5385.87,5385.87,5385.87,0.0,584208.4731703011,0.0,10459.805069605738,10459.805069605738,0.9679577596,0.9679984378,0.9679891947,4.026704279936,10461.684599856304,False,False,False,False,False,False,False,False,False
07-29 7:00,1,0.0703,-9694.69,1278.222,-9694.69,9694.69,9694.69,0.0,589325.049670301,0.0,10284.893092510514,10284.893092510514,0.9589212842,0.9589529274,0.9589436842,3.989112542272,10364.018400488032,False,False,False,False,False,False,False,False,False
07-29 8:00,1,0.0703,-12869.31,2676.251,-12869.31,12869.31,12869.31,0.0,598535.0051703011,0.0,9950.000652600173,9950.000652600173,0.953334088,0.9533648985,0.9533532404,3.96586980608,10303.632000500837,False,False,False,False,False,False,False,False,False
07-29 9:00,1,0.0703,-17080.49,4947.78,-17080.49,17080.49,17080.49,0.0,610760.8496703011,0.0,8964.942953090143,8964.942953090143,0.9474213411,0.9474172192,0.9474155538,3.941248703808,10239.664500390656,False,False,False,False,False,False,False,False,False
07-29 10:00,1,0.0703,-19363.85,6756.11,-19363.85,19363.85,19363.85,0.0,626987.315170301,0.0,7687.889781974293,7687.889781974293,0.9469622644,0.9469550614,0.9469543536,3.9393301109760004,10234.679849994563,False,False,False,False,False,False,False,False,False
07-29 11:00,1,0.0703,-19684.48,7006.73,-19684.48,19684.48,19684.48,0.0,645382.972670301,0.0,7458.179080885439,7458.179080885439,0.9468306535,0.9468188706,0.9468192453,3.938766501696,10233.215550131697,False,False,False,False,False,False,False,False,False
07-29 12:00,0,0.0703,459.923,-428.591,0.0,-0.0,0.0,11184.237971988596,664083.228670301,-10724.314971988597,10724.314971988597,10724.314971988595,0.9930494717,0.9931775019,0.9931379479,4.1310858022720005,10732.875749942312,False,False,False,False,False,True,False,False,False
07-29 13:00,1,0.0703,-10448.94,1350.179,-10448.94,10448.94,10448.94,0.0,652310.3465945235,0.0,10231.371139167682,10231.371139167682,0.9548554198,0.9548987211,0.954879402,3.9721985463680003,10320.074550090923,False,False,False,False,False,False,False,False,False
07-29 14:00,0,0.0703,425.295,-558.953,0.0,-0.0,0.0,11136.89966976919,662236.8395945235,-10711.604669769187,10711.604669769187,10711.604669769189,0.9924298055,0.9925087055,0.9924838489,4.12850799088,10726.1783994874,False,False,False,False,False,True,False,False,False
07-29 15:00,1,0.0703,-8474.44,700.235,-8474.44,8474.44,8474.44,0.0,650513.7873105559,0.0,10345.730758783346,10345.730758783346,0.9594299908,0.95942208,0.9594192904,3.991184248064,10369.40085002315,False,False,False,False,False,False,False,False,False
