Time_stamp,Irradiance,P1 (kW),Q1 (kvar),P2 (kW),Q2 (kvar),P3 (kW),Q3 (kvar)
08-14 21:00,0,247.785,-136.364,165.161,-166.055,201.751,-159.871
08-14 22:00,0,187.219,-167.449,125.388,-191.034,152.783,-187.319
08-14 23:00,0,116.951,-207.121,78.7477,-220.14,95.3741,-215.867
08-15 0:00,0,52.7066,-239.652,36.1769,-243.187,43.2385,-241.347
08-15 1:00,0,14.8984,-260.628,11.1267,-258.648,12.5674,-258.218
08-15 2:00,0,9.10961,-263.829,7.29158,-261.011,7.87246,-260.796
08-15 3:00,0,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
08-15 4:00,0,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
08-15 5:00,0,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
08-15 6:00,17,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
08-15 7:00,37,20.6146,-257.463,14.9143,-256.314,17.204,-255.672
08-15 8:00,69,174.231,-171.472,116.674,-193.161,141.871,-186.681
08-15 9:00,157,382.677,-55.1342,254.821,-109.398,311.844,-97.6778
08-15 10:00,251,-2211.81,257.986,-2365.83,213.907,-2303.42,243.533
08-15 11:00,301,-2708.96,400.378,-2858.33,355.531,-2796.36,395.936
08-15 12:00,489,-4637.35,1185.83,-4735.15,1112.23,-4692.36,1230.05
08-15 13:00,604,-5767.06,1896.77,-5849.2,1787.91,-5797.93,1980.01
08-15 14:00,482,-4445.32,1155.13,-4582.43,1089.35,-4532.51,1199.71
08-15 15:00,398,-3505.96,777.02,-3685.16,723.628,-3608.85,789.721
08-15 16:00,313,-2619.31,498.306,-2844.37,444.831,-2751.02,486.013
08-15 17:00,183,715.986,133.184,474.162,28.646,583.695,48.995
08-15 18:00,84,608.458,68.1702,403.335,-17.4256,496.139,-2.06878
08-15 19:00,23,453.95,-23.657,301.207,-83.1441,369.54,-71.619
08-15 20:00,1,367.422,-70.8064,244.034,-116.21,299.129,-108.314
08-15 21:00,0,196.275,-162.332,131.214,-184.016,160.242,-183.182
08-15 22:00,0,97.6474,-214.554,66.0455,-224.674,79.9399,-224.477
08-15 23:00,0,40.6184,-243.006,28.2297,-244.771,33.5997,-246.718
08-16 0:00,0,16.032,-256.629,11.9314,-254.82,13.6296,-257.699
08-16 1:00,0,8.97362,-260.532,7.25259,-257.7,7.8974,-260.846
08-16 2:00,0,8.97359,-260.532,7.25259,-257.7,7.89738,-260.846
08-16 3:00,0,12.0563,-258.828,9.29609,-256.442,10.4009,-259.472
08-16 4:00,0,18.8539,-255.068,13.8021,-253.667,15.9214,-256.44
08-16 5:00,0,21.9921,-253.331,15.8824,-252.385,18.4702,-255.04
08-16 6:00,92,8.97364,-260.532,7.25259,-257.7,7.89741,-260.846
08-16 7:00,243,-2567.12,74.917,-2549.99,55.9798,-2568.91,84.8351
08-16 8:00,401,-4064.13,690.207,-4075.74,634.142,-4086.05,722.657
08-16 9:00,567,-5599.71,1622.99,-5603.39,1508.01,-5593.67,1693.84
08-16 10:00,696,-6777.5,2576.04,-6764.52,2393.11,-6732,2690.64
08-16 11:00,700,-6838.04,2612.04,-6816.92,2423.14,-6785.99,2727.51
08-16 12:00,704,-6840.08,2641.43,-6828.05,2453.93,-6790.57,2756.83
08-16 13:00,733,-7020.66,2874.48,-7027.35,2680.88,-6976.81,3006.36
08-16 14:00,700,-6649.81,2588.21,-6687.07,2427.36,-6641.37,2713.94
08-16 15:00,635,-6002.84,2089.7,-6060.89,1962,-6032.4,2193.54
08-16 16:00,510,-4730.75,1291.22,-4843.05,1216.21,-4799.9,1344.16
08-16 17:00,334,-2988.21,511.632,-3142.3,464.335,-3094.91,514.004
08-16 18:00,162,480.476,-1.11196,318.934,-68.3976,391.423,-55.5317
08-16 19:00,41,325.128,-91.8778,216.278,-133.794,264.955,-127.623
08-16 20:00,1,258.153,-130.436,171.917,-161.807,210.05,-155.209
08-16 21:00,0,96.905,-214.945,65.6762,-228.3,79.2526,-224.823
08-16 22:00,0,50.143,-237.691,34.6389,-244.179,41.2518,-242.467
08-16 23:00,0,26.7025,-250.697,19.0873,-253.782,22.211,-252.946
08-17 0:00,0,10.2351,-259.809,8.16215,-260.516,8.83713,-260.292
08-17 1:00,0,9.20689,-260.377,7.48008,-260.936,8.00219,-260.75
08-17 2:00,0,19.3825,-254.75,14.231,-256.776,16.2659,-256.213
08-17 3:00,0,33.4431,-246.962,23.5595,-251.022,27.6861,-249.935
08-17 4:00,0,56.8956,-233.936,39.119,-241.409,46.7376,-239.444
08-17 5:00,0,67.0776,-228.268,45.8742,-237.229,55.0102,-234.881
08-17 6:00,91,18.024,-255.502,13.3295,-257.332,15.1626,-256.819
08-17 7:00,247,-2659.1,72.0194,-2624.48,54.066,-2652.15,84.447
08-17 8:00,421,-4323.73,762.172,-4296.15,697.071,-4324.59,800.843
08-17 9:00,580,-5755.9,1711.34,-5747.49,1586.97,-5739.35,1785.15
08-17 10:00,706,-6854.52,2657.74,-6843.14,2469.22,-6804.2,2773.35
08-17 11:00,781,-7443.36,3304.18,-7436.78,3070.77,-7360.38,3439.55
08-17 12:00,755,-7111.47,3051.12,-7142.09,2854.4,-7067.05,3183.43
08-17 13:00,675,-6282.86,2385.42,-6358.15,2244.63,-6303.09,2495.81
08-17 14:00,515,-4653.72,1333.6,-4799,1259.43,-4744.71,1385.92
08-17 15:00,360,-3092.99,647.683,-3304.76,595.624,-3224.7,649.713
08-17 16:00,288,-2353.1,425.16,-2576.45,370.362,-2490.12,405.544
08-17 17:00,198,-1447.83,223.567,-1679.29,159.521,-1587.97,180.271
08-17 18:00,101,634.317,83.8903,420.066,-6.4644,517.063,10.2804
08-17 19:00,25,519.089,14.9259,343.918,-55.6967,422.371,-41.1873
08-17 20:00,0,461.149,-19.3433,305.665,-80.2399,375.205,-68.2778
08-17 21:00,0,297.182,-108.013,198.221,-148.63,242.251,-140.501
08-17 22:00,0,232.83,-141.511,155.593,-172.105,189.88,-166.557
08-17 23:00,0,189.387,-166.222,126.806,-190.146,154.535,-186.341
08-18 0:00,0,146.607,-190.412,98.464,-207.844,119.744,-205.735
08-18 1:00,0,91.5817,-217.923,62.1437,-230.492,74.9232,-227.219
08-18 2:00,0,39.0169,-243.87,27.2573,-248.739,32.2135,-247.444
08-18 3:00,0,16.157,-256.535,12.091,-258.095,13.6464,-257.652
08-18 4:00,0,9.00779,-260.487,7.34798,-261.017,7.84051,-260.839
08-18 5:00,0,12.7924,-258.395,9.85886,-259.471,10.9139,-259.152
08-18 6:00,74,14.4886,-257.457,10.9842,-258.777,12.2914,-258.396
08-18 7:00,198,-2129.3,-45.6179,-2111.29,-56.5086,-2129.87,-39.1848
08-18 8:00,329,-3463.38,355.459,-3425.85,316.62,-3463.32,377.131
08-18 9:00,474,-4861.08,1026.57,-4805.1,937.863,-4839.27,1076
08-18 10:00,576,-5885.87,1664.8,-5802.56,1521.4,-5834.38,1740.93
08-18 11:00,588,-5990.14,1748.36,-5895.47,1592.27,-5937.75,1829.97
08-18 12:00,568,-5757.06,1608.27,-5679.05,1468.79,-5720.26,1685.49
08-18 13:00,603,-6089.19,1854.54,-6005.05,1693.18,-6035.99,1938.11
08-18 14:00,586,-5912.26,1732.65,-5836.14,1583.78,-5869.79,1812.98
08-18 15:00,499,-5030.85,1170.82,-4982.73,1072.63,-5028.44,1232.07
08-18 16:00,422,-4244.71,760.19,-4219.69,694.803,-4265.62,802.451
08-18 17:00,289,-2907.59,231.469,-2911.47,201.825,-2927.89,243.309
08-18 18:00,140,108.564,-205.085,73.1723,-216.917,88.7218,-216.223
08-18 19:00,37,69.9502,-226.664,47.6151,-232.764,57.3742,-233.566
08-18 20:00,0,58.8683,-232.835,40.2801,-237.302,48.3791,-238.53
08-18 21:00,0,85.4877,-217.995,57.9019,-226.392,69.9882,-226.595
08-18 22:00,0,155.989,-178.397,104.711,-200.609,127.132,-194.854
08-18 23:00,0,194.092,-160.18,129.968,-188.182,158.112,-180.933
08-19 0:00,0,223.571,-143.423,149.498,-175.938,182.07,-167.528
08-19 1:00,0,259.633,-122.829,173.388,-160.918,211.389,-151.073
08-19 2:00,0,270.321,-116.704,180.465,-156.459,220.079,-146.185
08-19 3:00,0,282.277,-113.183,188.014,-151.66,229.47,-140.874
08-19 4:00,0,317.499,-92.8944,211.278,-136.96,258.04,-124.752
08-19 5:00,0,304.169,-100.585,202.46,-142.538,247.211,-130.869
08-19 6:00,84,140.873,-193.638,94.5118,-210.292,114.738,-205.081
08-19 7:00,239,-2538.34,59.2617,-2517.6,41.1263,-2546.02,68.0301
08-19 8:00,415,-4342.12,721.877,-4288.98,656.039,-4331.76,761.198
08-19 9:00,580,-5848.04,1691.19,-5787.59,1552.77,-5806.34,1766.83
08-19 10:00,709,-6984.05,2673.07,-6915.88,2459.26,-6902.12,2790.28
08-19 11:00,774,-7527.15,3243.71,-7454.48,2982.98,-7411.96,3379.99
08-19 12:00,786,-7583.61,3346.34,-7521.07,3081.45,-7465.56,3482.2
08-19 13:00,753,-7232.79,3031.65,-7197.01,2806.56,-7153.62,3165.61
08-19 14:00,669,-6418.64,2321.42,-6422.65,2166.56,-6410.04,2442.63
08-19 15:00,528,-5005.27,1362.46,-5058.42,1274.35,-5055.51,1430.48
08-19 16:00,359,-3318.21,571.872,-3428.97,524.154,-3403.49,584.969
08-19 17:00,235,-2089.9,189.375,-2217.34,150.009,-2175.7,174.629
08-19 18:00,131,328.57,-86.4947,218.43,-129.089,267.606,-122.696
08-19 19:00,34,196.165,-162.365,130.949,-184.153,159.984,-183.258
08-19 20:00,0,110.422,-210.781,74.2287,-219.542,90.1126,-218.785
08-19 21:00,0,9.05765,-263.822,7.32657,-260.965,7.96912,-264.135
08-19 22:00,0,27.9764,-253.35,19.8558,-253.242,23.3275,-255.694
08-19 23:00,0,68.5536,-230.796,46.729,-236.636,56.2775,-237.533
08-20 0:00,0,99.5815,-213.462,67.2783,-223.898,81.4816,-223.594
08-20 1:00,0,129.109,-196.896,86.8339,-211.745,105.473,-210.287
08-20 2:00,0,152.078,-183.963,102.028,-202.28,124.12,-199.92
08-20 3:00,0,186.332,-164.598,124.712,-188.115,151.962,-184.398
08-20 4:00,0,204,-154.572,136.41,-180.794,166.326,-176.37
08-20 5:00,0,182.415,-166.817,122.115,-189.739,148.777,-186.177
08-20 6:00,78,104.533,-210.69,70.5456,-221.87,85.4894,-221.374
08-20 7:00,218,-2307.12,5.61794,-2292.45,-9.03526,-2309.8,13.0991
08-20 8:00,333,-3519.44,352.93,-3472.34,314.127,-3518.18,377.842
08-20 9:00,392,-4096.6,610.89,-4051.86,554.262,-4104.11,648.638
08-20 10:00,458,-4665.74,957.652,-4635.08,877.727,-4679.46,1009.31
08-20 11:00,601,-6026.97,1850.67,-5994.06,1713.7,-6017.07,1950.14
08-20 12:00,616,-6150.94,1959.2,-6120.79,1815.4,-6136.2,2061.68
08-20 13:00,525,-5204.82,1344.35,-5212.84,1251.51,-5239.58,1421.84
08-20 14:00,469,-4653.72,1024.64,-4659.76,947.548,-4695.06,1081.52
08-20 15:00,383,-3796.66,607.375,-3814.3,555.642,-3829.98,635.086
08-20 16:00,248,-2415.92,139.715,-2452.95,113.777,-2449.35,141.603
08-20 17:00,106,169.811,-173.922,113.595,-195.022,138.148,-188.693
08-20 18:00,45,90.9746,-218.265,61.4393,-227.496,74.2075,-224.202
08-20 19:00,14,9.12907,-263.767,7.30416,-260.965,7.88102,-260.752
08-20 20:00,0,9.12907,-263.767,7.30416,-260.965,7.88102,-260.752
08-20 21:00,0,15.9048,-260.02,11.787,-258.202,13.3712,-257.738
08-20 22:00,0,71.4594,-229.158,48.5428,-235.49,58.3986,-232.939
08-20 23:00,0,89.78,-218.927,60.664,-227.976,73.2528,-224.729
08-21 0:00,0,91.5729,-217.925,61.8501,-227.24,74.7065,-223.925
08-21 1:00,0,97.4977,-214.61,65.7701,-224.807,79.511,-221.266
08-21 2:00,0,100.137,-213.132,67.5166,-223.723,81.6517,-220.081
08-21 3:00,0,108.695,-208.336,73.1788,-220.205,88.5921,-216.236
08-21 4:00,0,106.423,-209.611,71.6749,-221.14,86.7487,-217.257
08-21 5:00,0,101.412,-212.418,68.3601,-223.199,82.6855,-219.508
08-21 6:00,35,67.5357,-231.346,45.9465,-237.098,55.2175,-234.695
08-21 7:00,108,33.3045,-250.38,23.2987,-251.101,27.4711,-249.986
08-21 8:00,217,-2276.1,9.67115,-2268.64,-5.89271,-2282.45,16.0483
08-21 9:00,377,-3863.85,558.444,-3849.05,508.003,-3875.4,588.197
08-21 10:00,498,-5034.78,1187.42,-5008.09,1092.28,-5042.54,1248.04
08-21 11:00,499,-4991.73,1196.71,-4982.02,1104.5,-5007.22,1256.44
08-21 12:00,452,-4402.3,947.627,-4439.5,878.865,-4448.53,992.624
08-21 13:00,270,-2478.91,264.19,-2584.39,226.851,-2546.21,259.928
08-21 14:00,138,488.5,3.60671,324.016,-65.1542,397.141,-48.9208
08-21 15:00,152,573.92,50.956,380.668,-32.0532,466.928,-12.1328
08-21 16:00,160,627.419,79.7221,415.34,-9.55633,509.839,12.7594
08-21 17:00,155,603.699,65.4487,399.671,-19.7195,490.527,1.5479
08-21 18:00,83,484.487,-5.5842,320.992,-70.437,393.548,-54.3873
08-21 19:00,19,302.972,-104.679,202.057,-146.207,246.965,-137.841
08-21 20:00,0,202.117,-158.995,135.245,-184.865,164.892,-180.552
08-21 21:00,0,15.3428,-260.346,11.4924,-258.398,13.0754,-261.33
08-21 22:00,0,9.0552,-263.824,7.32656,-260.965,7.96914,-264.135
08-21 23:00,0,12.2323,-262.067,9.43153,-259.668,10.5493,-262.718
08-22 0:00,0,26.594,-254.116,18.947,-253.803,22.2134,-256.307
08-22 1:00,0,28.8517,-252.865,20.4428,-252.88,24.0472,-255.298
08-22 2:00,0,36.5337,-248.604,25.5326,-249.739,30.2871,-251.864
08-22 3:00,0,58.8883,-236.179,40.344,-240.587,48.4477,-241.855
08-22 4:00,0,73.3659,-228.111,49.9364,-234.65,60.2112,-235.36
08-22 5:00,0,79.5557,-224.657,54.0376,-232.109,65.241,-232.58
08-22 6:00,72,44.6171,-244.116,30.8883,-246.432,36.8535,-248.247
08-22 7:00,195,14.9941,-260.539,11.2614,-258.541,12.7923,-261.486
08-22 8:00,339,-3541.29,387.704,-3499.51,346.217,-3538.48,411.044
08-22 9:00,517,-5250.74,1281.21,-5190.18,1171.61,-5237.69,1347.37
08-22 10:00,629,-6246.84,2040.77,-6199.61,1882.2,-6204.36,2134.19
08-22 11:00,671,-6609.27,2363.67,-6548.07,2171.52,-6548.58,2467.68
08-22 12:00,737,-7155.52,2909.24,-7095.52,2675.54,-7069.2,3033.69
08-22 13:00,716,-6902.99,2718.53,-6867.22,2511.28,-6843.15,2839.99
08-22 14:00,563,-5392.55,1578.67,-5422.54,1472.51,-5421.85,1657.17
08-22 15:00,399,-3708.42,723.896,-3812.54,671.863,-3780.36,747.122
08-22 16:00,310,-2796.54,414.276,-2941.51,370.217,-2893.8,413.353
08-22 17:00,238,-2087.3,208.197,-2226.64,166.683,-2179.04,192.087
08-22 18:00,121,373.647,-60.3834,248.807,-113.204,304.88,-104.997
08-22 19:00,28,222.336,-147.498,148.572,-176.512,181.243,-171.398
08-22 20:00,0,147.758,-189.759,99.2317,-207.365,120.682,-205.213
08-22 21:00,0,12.2938,-262.033,9.47234,-259.643,10.5993,-262.69
08-22 22:00,0,9.05519,-263.824,7.32656,-260.965,7.96914,-264.135
08-22 23:00,0,16.3634,-259.782,12.1686,-257.982,13.9043,-260.875
08-23 0:00,0,33.3484,-250.371,23.4222,-251.042,27.6998,-253.288
08-23 1:00,0,50.5307,-240.829,34.8065,-244.01,41.6577,-245.599
08-23 2:00,0,54.9895,-238.349,37.7607,-242.184,45.2801,-243.602
08-23 3:00,0,68.7951,-230.66,46.908,-236.525,56.4971,-237.412
08-23 4:00,0,97.9044,-214.399,66.1952,-224.57,80.1531,-224.33
08-23 5:00,0,95.5332,-215.726,64.6239,-225.545,78.2258,-225.397
08-23 6:00,51,21.5182,-256.928,15.584,-255.877,18.0909,-258.574
08-23 7:00,154,10.6953,-262.917,8.41321,-260.296,9.30106,-263.403
08-23 8:00,336,-3439.67,402.791,-3435.84,362.097,-3465.43,423.678
08-23 9:00,550,-5535.52,1506.36,-5501.48,1388.78,-5538.88,1587.2
08-23 10:00,707,-7010.57,2683.13,-6942.7,2466.17,-6939.09,2806.85
08-23 11:00,780,-7607.04,3320.47,-7546.58,3060.08,-7494.72,3458.03
08-23 12:00,786,-7603.86,3362.1,-7559.57,3111.07,-7509.2,3516.22
08-23 13:00,514,-4994.9,1287.12,-5030.28,1201.02,-5053.19,1360.91
08-23 14:00,271,-2487.01,267.481,-2594.11,229.626,-2563.1,262.497
08-23 15:00,270,-2478.82,263.904,-2585.19,226.218,-2554.56,258.837
08-23 16:00,265,-2413.12,253.64,-2524.47,215.691,-2491.23,246.929
08-23 17:00,245,-2223.71,193.436,-2329.26,157.604,-2298.65,183.919
08-23 18:00,131,336.514,-81.8899,223.777,-125.702,274.188,-118.967
08-23 19:00,28,200.19,-160.075,133.667,-182.451,163.326,-181.389
08-23 20:00,0,137.972,-195.269,92.5163,-208.145,112.751,-209.601
08-23 21:00,0,10.1934,-263.195,8.07872,-260.502,8.89102,-263.629
08-23 22:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-23 23:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 0:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 1:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 2:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 3:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 4:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 5:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 6:00,60,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 7:00,190,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-24 8:00,361,-3678.72,508.936,-3679.19,461.754,-3705.61,534.181
08-24 9:00,418,-3982.69,812.877,-4071.11,755.735,-4045.57,842.209
08-24 10:00,337,-3062.43,497.839,-3187.59,452.498,-3145.4,503.399
08-24 11:00,253,-2212.5,257.054,-2362.71,213.549,-2309.69,242.26
08-24 12:00,267,-2346.16,299.227,-2500.65,254.844,-2445.46,286.707
08-24 13:00,224,-1836.13,211.591,-2013.78,162.904,-1939.64,187.924
08-24 14:00,204,-1588.61,194.444,-1789.08,139,-1703.88,162.463
08-24 15:00,226,-1850.56,229.792,-2041.25,178.25,-1960.68,204.301
08-24 16:00,130,552.04,37.8997,366.281,-41.3285,449.815,-25.3736
08-24 17:00,88,469.44,-11.0656,311.676,-76.4282,382.477,-64.1286
08-24 18:00,62,390.921,-57.1064,259.846,-109.534,318.153,-97.479
08-24 19:00,16,267.678,-124.983,178.6,-161.023,217.814,-150.859
08-24 20:00,0,186.963,-167.621,125.131,-191.216,152.234,-184.237
08-24 21:00,0,10.5963,-263.007,8.27659,-260.404,9.07822,-260.134
08-24 22:00,0,9.10957,-263.829,7.29158,-261.011,7.87243,-260.796
08-24 23:00,0,9.10957,-263.829,7.29158,-261.011,7.87243,-260.796
08-25 0:00,0,12.5655,-261.918,9.5813,-259.6,10.6754,-259.257
08-25 1:00,0,21.8545,-256.777,15.7357,-255.807,18.2096,-255.119
08-25 2:00,0,27.359,-253.727,19.3827,-253.558,22.6746,-252.665
08-25 3:00,0,37.0772,-248.336,25.8215,-249.585,30.5582,-248.329
08-25 4:00,0,53.6697,-239.116,36.815,-242.793,44.0199,-240.916
08-25 5:00,0,55.7244,-237.973,38.1763,-241.951,45.687,-239.997
08-25 6:00,47,20.1817,-257.703,14.6273,-256.491,16.8528,-255.865
08-25 7:00,149,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
08-25 8:00,292,-2995.82,240.401,-2991.95,210.315,-3003.57,253.717
08-25 9:00,390,-3867.53,656.647,-3899.96,602.806,-3896.51,682.165
08-25 10:00,467,-4559.12,1047.4,-4620.88,977.603,-4594.23,1089.06
08-25 11:00,572,-5556.23,1661.26,-5580.58,1546.42,-5567.11,1734.29
08-25 12:00,638,-6229.7,2124.15,-6223.51,1970.71,-6212.98,2221.52
08-25 13:00,605,-6004.81,1884.83,-5979.1,1742.35,-5992.48,1977.19
08-25 14:00,510,-5074.27,1258.01,-5069.32,1164.16,-5102.31,1326.75
08-25 15:00,352,-3433.12,489.357,-3462.89,444.156,-3470.35,507.479
08-25 16:00,229,-2178.81,113.136,-2241.79,85.5493,-2225.13,108.982
08-25 17:00,184,242.045,-132.905,161.532,-165.034,197.179,-159.082
08-25 18:00,89,175.277,-170.866,117.331,-192.73,142.91,-189.451
08-25 19:00,17,73.214,-228.197,49.8154,-234.725,60.0625,-235.442
08-25 20:00,0,59.1239,-236.049,40.4837,-240.5,48.619,-241.76
08-25 21:00,0,13.5635,-261.332,10.3102,-259.127,11.6266,-262.126
08-25 22:00,0,24.3737,-255.347,17.4699,-254.714,20.4025,-257.302
08-25 23:00,0,25.9631,-254.466,18.5224,-254.065,21.6929,-256.593
08-26 0:00,0,23.1699,-256.014,16.6725,-255.205,19.4252,-257.84
08-26 1:00,0,21.6081,-256.879,15.6382,-255.843,18.1573,-258.537
08-26 2:00,0,16.855,-259.51,12.4904,-257.784,14.2987,-260.658
08-26 3:00,0,18.5536,-258.57,13.6154,-257.09,15.6776,-259.9
08-26 4:00,0,19.5008,-258.045,14.2427,-256.704,16.4466,-259.477
08-26 5:00,0,20.234,-257.639,14.7282,-256.404,17.0418,-259.15
08-26 6:00,59,9.92568,-263.343,7.90132,-260.611,8.6737,-263.748
08-26 7:00,190,9.05767,-263.822,7.32657,-260.965,7.96913,-264.135
08-26 8:00,371,-3779.64,536.055,-3773.08,487.726,-3795.54,564.039
08-26 9:00,555,-5444.29,1548.29,-5455.46,1437.54,-5454.36,1618.78
08-26 10:00,697,-6702.6,2583.29,-6703.84,2398.33,-6660.04,2688.36
08-26 11:00,7.92E+02,-7.50E+03,3.40E+03,-7.50E+03,3.16E+03,-7.41E+03,3.53E+03
08-26 12:00,8.35E+02,-7.80E+03,3.79E+03,-7.81E+03,3.53E+03,-7.70E+03,3.95E+03
08-26 13:00,8.19E+02,-7.62E+03,3.63E+03,-7.64E+03,3.39E+03,-7.54E+03,3.78E+03
08-26 14:00,7.48E+02,-6.99E+03,2.98E+03,-7.05E+03,2.80E+03,-6.98E+03,3.12E+03
08-26 15:00,6.28E+02,-5.91E+03,2.04E+03,-5.98E+03,1.92E+03,-5.96E+03,2.15E+03
08-26 16:00,4.71E+02,-4.34E+03,1.08E+03,-4.46E+03,1.01E+03,-4.43E+03,1.13E+03
08-26 17:00,2.94E+02,-2.54E+03,3.92E+02,-2.70E+03,3.45E+02,-2.65E+03,3.82E+02
08-26 18:00,124,500.556,7.43659,331.728,-60.1333,407.902,-49.3911
08-26 19:00,23,356.098,-77.3202,236.32,-121.058,289.759,-113.544
08-26 20:00,0,277.25,-119.484,184.544,-153.855,225.566,-146.479
08-26 21:00,0,62.8289,-233.986,42.9389,-238.982,51.6291,-240.099
08-26 22:00,0,9.60421,-263.521,7.68814,-260.742,8.41266,-263.892
08-26 23:00,0,9.05767,-263.822,7.32657,-260.965,7.96913,-264.135
08-27 0:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-27 1:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
08-27 2:00,0,14.6121,-260.751,11.0051,-258.699,12.478,-261.658
08-27 3:00,0,26.5074,-254.165,18.8829,-253.842,22.1348,-256.35
08-27 4:00,0,49.2926,-241.518,33.9729,-244.526,40.6353,-246.163
08-27 5:00,0,51.3043,-240.4,35.3051,-243.702,42.2689,-245.262
08-27 6:00,61,14.009,-261.085,10.6054,-258.945,11.9883,-261.927
08-27 7:00,166,33.3847,-250.352,23.4376,-251.032,27.7184,-253.278
08-27 8:00,268,-2640.43,205.086,-2682.39,175.195,-2676.48,209.003
08-27 9:00,391,-3839.11,666.821,-3886.49,613.674,-3885.83,693.975
08-27 10:00,433,-4194.59,876.695,-4261.19,814.397,-4245.31,911.266
08-27 11:00,381,-3568.14,654.148,-3673.72,604.625,-3642.93,673.517
08-27 12:00,397,-3703.37,728.24,-3816.55,676.215,-3780.18,750.464
08-27 13:00,426,-3934.02,870.97,-4064.89,814.674,-4015.51,898.137
08-27 14:00,430,-3917.13,897.716,-4069.02,842.344,-4018.83,927.453
08-27 15:00,400,-3553.78,776.92,-3731.5,725.479,-3659.55,793.29
08-27 16:00,299,-2526.31,439.378,-2733.57,387.772,-2650.23,426.238
08-27 17:00,186,658.757,98.648,436.042,3.91208,536.091,24.7157
08-27 18:00,79,471.002,-13.5343,312.173,-76.073,383.221,-63.6835
08-27 19:00,13,277.005,-119.632,184.778,-157.13,225.396,-146.594
08-27 20:00,0,182.168,-170.338,121.958,-193.201,148.34,-186.41
08-27 21:00,0,76.4522,-226.374,52.1156,-236.71,62.6423,-234.007
08-27 22:00,0,33.1596,-247.119,23.3713,-251.138,27.4558,-250.062
08-27 23:00,0,10.6193,-259.596,8.4171,-260.359,9.14918,-260.121
08-28 0:00,0,15.824,-256.719,11.8701,-258.231,13.376,-257.8
08-28 1:00,0,26.5378,-250.789,18.9781,-253.849,22.0773,-253.02
08-28 2:00,0,37.872,-244.505,26.4977,-249.208,31.2835,-247.956
08-28 3:00,0,52.1409,-236.581,35.9644,-243.359,42.8748,-241.573
08-28 4:00,0,68.1109,-227.692,46.5597,-236.805,55.8497,-234.418
08-28 5:00,0,89.3544,-215.838,60.6538,-228.072,73.1121,-224.881
08-28 6:00,31,17.0666,-256.032,12.6944,-257.723,14.385,-257.246
08-28 7:00,105,40.273,-243.173,28.0907,-248.225,33.2339,-246.883
08-28 8:00,191,262.206,-121.362,175.027,-156.545,213.757,-149.768
08-28 9:00,289,-2724.63,320.828,-2831.87,281.614,-2795.48,320.731
08-28 10:00,404,-3875.69,760.356,-3972.33,705.776,-3944.05,786.383
08-28 11:00,472,-4583.82,1080.47,-4646.22,1006.95,-4625.87,1123.88
08-28 12:00,475,-4564.91,1101.91,-4642.91,1029.57,-4613.61,1144.74
08-28 13:00,424,-3926.83,859.526,-4053.53,803.355,-4006.63,886.632
08-28 14:00,360,-3219.8,617.575,-3382.25,567.639,-3319.22,623.867
08-28 15:00,312,-2658.05,467.615,-2844.84,417.963,-2768.17,458.804
08-28 16:00,232,-1818.88,277.496,-2036.32,220.672,-1946.34,246.747
08-28 17:00,128,582.743,56.241,386.576,-28.2195,474.859,-10.886
08-28 18:00,50,477.268,-6.4496,316.849,-73.1132,388.857,-60.4696
08-28 19:00,10,368.631,-70.0882,245.101,-118.908,300.014,-107.788
